File,Strategy,Rules,Action A,Action B,UserValue,DealerValue,TrueCount,Hands Played,Action A EV,Action A Variance,Action B EV,Action B Variance,Best Action
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,10,11,47.5,50489,0.117768,0.848457,0.127513,3.532157,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,10,11,48,55165,0.055778,0.860244,-0.089114,3.566354,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,10,11,50.5,56088,0.051811,0.859104,-0.100949,3.558273,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,10,11,51,63216,0.115588,0.849918,0.142148,3.521113,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,10,11,52,114622,0.099710,0.853723,0.058470,3.551187,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,10,11,53.5,63534,0.067507,0.854589,-0.031353,3.554908,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,10,11,54.5,87988,0.096888,0.854219,0.082761,3.541862,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,10,11,56,66286,0.076260,0.854532,0.012159,3.546483,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,13.5,200767,0.157805,0.869916,0.158422,3.662341,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,14,202067,0.151301,0.870529,0.142072,3.662990,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,19,165133,0.155723,0.869157,0.157691,3.657935,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,19.5,153409,0.151210,0.870727,0.138949,3.667048,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,20,154353,0.153363,0.869757,0.154905,3.659950,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,20.5,140006,0.154743,0.869066,0.143337,3.661640,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,22,129437,0.156447,0.870245,0.158285,3.661867,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,22.5,138366,0.152935,0.869641,0.144385,3.662225,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,23.5,135124,0.153156,0.869864,0.154984,3.660803,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,24,126647,0.154232,0.870880,0.146754,3.664899,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,25,145722,0.161156,0.868677,0.170956,3.656642,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,25.5,112681,0.153886,0.870898,0.146786,3.667523,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,27,128728,0.159010,0.869510,0.166832,3.659694,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,28,110566,0.155916,0.869428,0.152778,3.660830,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,30,94155,0.155265,0.870237,0.161691,3.660033,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,30.5,109779,0.156396,0.870675,0.152853,3.666231,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,31.5,91330,0.152064,0.872595,0.156969,3.660634,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,32,106690,0.154269,0.871046,0.153735,3.665596,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,32.5,101323,0.155779,0.869469,0.175853,3.654438,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,33,91581,0.150337,0.869680,0.144026,3.662947,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,34,79009,0.156299,0.871583,0.168487,3.659800,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,35,63952,0.144280,0.871587,0.132037,3.661576,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,35.5,98943,0.159344,0.870337,0.172059,3.658014,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,36,92930,0.153148,0.869196,0.144668,3.660466,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,36.5,89745,0.150627,0.872203,0.151407,3.668959,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,37.5,95976,0.157466,0.870564,0.156310,3.664448,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,39,61453,0.164809,0.868905,0.194620,3.645068,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,39.5,83856,0.146298,0.873369,0.125525,3.671755,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,40,87271,0.162150,0.868495,0.169128,3.655827,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,41.5,68757,0.156988,0.869955,0.154951,3.666843,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,42,72446,0.152417,0.869241,0.159622,3.654834,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,44,62014,0.156239,0.868888,0.146032,3.661972,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,44.5,83242,0.165938,0.866352,0.185627,3.646761,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,45.5,60990,0.151812,0.867903,0.142482,3.656433,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,46,74681,0.162009,0.870032,0.194882,3.650724,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,47,65966,0.143726,0.872758,0.129824,3.666983,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,47.5,58483,0.186259,0.866202,0.264829,3.630223,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,48,63930,0.138480,0.871407,0.087346,3.674273,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,48.5,76988,0.173313,0.866219,0.228555,3.633012,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,50.5,64929,0.126538,0.872713,0.052858,3.674084,Hit
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,51,72207,0.197626,0.863183,0.303627,3.605845,Double
MentorStrategy_Hit_vs_Double_S17.csv,MentorStrategy,S17,Hit,Double,11,11,53.5,73812,0.141020,0.871960,0.108871,3.668633,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,2,49,62262,-0.268816,0.882783,-0.246378,0.939298,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,2,49.5,311869,-0.251208,0.888390,-0.297564,0.911456,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,2,50,53042,-0.273293,0.884249,-0.207798,0.956820,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,2,50.5,167059,-0.241130,0.888977,-0.335528,0.887421,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,2,51,206413,-0.261156,0.887571,-0.249553,0.937723,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,2,52,363005,-0.255272,0.887718,-0.285547,0.918463,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,2,53,154500,-0.270408,0.883436,-0.234136,0.945180,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,2,53.5,194183,-0.244671,0.888803,-0.317417,0.899246,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,2,54.5,281104,-0.256802,0.887074,-0.271750,0.926152,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,2,55.5,103912,-0.268083,0.886606,-0.219917,0.951637,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,2,56,205801,-0.249600,0.889182,-0.299673,0.910196,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,2,57.5,137467,-0.251486,0.888263,-0.293620,0.913788,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,2,58,59217,-0.276120,0.882182,-0.213030,0.954618,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,2,59,104075,-0.258881,0.885803,-0.278540,0.922416,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,2,59.5,60067,-0.273778,0.884225,-0.208018,0.956729,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,39,185575,-0.233329,0.898682,-0.231384,0.946462,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,39.5,236634,-0.228437,0.898196,-0.255830,0.934551,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,47.5,180398,-0.233428,0.900588,-0.220767,0.951262,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,48,175871,-0.224898,0.898361,-0.277948,0.922745,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,49,69219,-0.243459,0.895003,-0.200913,0.959634,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,49.5,331522,-0.227722,0.899135,-0.259989,0.932406,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,50,61972,-0.242706,0.899284,-0.143678,0.979357,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,50.5,171170,-0.225606,0.896131,-0.299352,0.910389,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,51,228817,-0.234983,0.899791,-0.202682,0.958920,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,52,389136,-0.229285,0.899515,-0.242805,0.941046,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,53,172948,-0.242240,0.897902,-0.186091,0.965370,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,53.5,201976,-0.224626,0.898512,-0.287975,0.917071,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,55.5,117757,-0.242245,0.899868,-0.168440,0.971628,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,56,218423,-0.231711,0.896782,-0.264244,0.930175,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,57.5,146031,-0.230882,0.896889,-0.255610,0.934663,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,58,67704,-0.244269,0.900601,-0.163978,0.973111,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,59,112299,-0.230198,0.899564,-0.235131,0.944713,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,12,3,59.5,67708,-0.242379,0.898377,-0.161310,0.973979,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,13,2,1.5,1865922,-0.308812,0.853703,-0.298271,0.911035,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,13,2,4.5,716028,-0.304720,0.856025,-0.305050,0.906945,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,13,2,5,734450,-0.305810,0.855887,-0.300794,0.909523,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,13,2,48,169120,-0.303920,0.854611,-0.319572,0.897874,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,13,2,48.5,219232,-0.312664,0.854374,-0.274841,0.924462,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,13,2,50.5,166867,-0.292574,0.860225,-0.336010,0.887097,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,13,2,51,213698,-0.321224,0.851372,-0.249595,0.937702,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,13,2,53.5,196501,-0.295846,0.859341,-0.321123,0.896880,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,13,2,55.5,107614,-0.331370,0.848341,-0.218708,0.952167,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,13,3,1,602503,-0.286631,0.869144,-0.264843,0.929858,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,13,3,50.5,148692,-0.275623,0.872307,-0.301294,0.909222,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,13,3,51,208321,-0.303205,0.866415,-0.200983,0.959606,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,13,3,53.5,177457,-0.280321,0.871943,-0.281088,0.920990,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,13,3,55.5,107511,-0.308787,0.865520,-0.172048,0.970400,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,15,10,50,113125,-0.610926,0.578363,-0.573675,0.670897,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,15,10,50.5,519126,-0.462050,0.724309,-0.523992,0.725432,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,15,10,51,522096,-0.557911,0.635877,-0.552243,0.695027,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,15,10,52,1001185,-0.513810,0.679334,-0.539340,0.709112,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,15,10,53,374381,-0.575611,0.616780,-0.556740,0.690040,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,15,10,53.5,581061,-0.483147,0.706264,-0.530782,0.718270,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,15,10,54.5,764657,-0.531984,0.661316,-0.543296,0.704830,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,15,10,55.5,244472,-0.593798,0.597529,-0.563173,0.682836,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,15,10,56,590660,-0.508074,0.683846,-0.535523,0.713215,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,15,10,56.5,76614,-0.623333,0.566008,-0.579972,0.663632,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,15,10,57.5,390594,-0.508346,0.682815,-0.533526,0.715350,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,15,10,58,135990,-0.609317,0.580796,-0.569880,0.675237,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,15,10,59,288169,-0.520740,0.672509,-0.540999,0.707321,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,15,10,59.5,141613,-0.598836,0.592869,-0.567723,0.677690,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,15,10,60.5,198454,-0.547427,0.646050,-0.549125,0.698462,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,15,10,61,130647,-0.595268,0.595727,-0.561689,0.684505,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,16,10,47.5,380306,-0.566423,0.621612,-0.548869,0.698743,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,16,10,48,449942,-0.492728,0.693587,-0.533055,0.715852,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,16,10,48.5,520786,-0.553371,0.635307,-0.542549,0.705640,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,16,10,49.5,810842,-0.522409,0.665789,-0.535641,0.713089,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,16,10,50,98339,-0.620019,0.563380,-0.571421,0.673478,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,16,10,50.5,470394,-0.490748,0.695541,-0.527889,0.721333,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,16,10,51,464552,-0.572655,0.614325,-0.551577,0.695763,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,16,10,52,898220,-0.537160,0.651645,-0.539409,0.709038,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,16,10,53,331796,-0.592638,0.593249,-0.555251,0.691697,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,16,10,53.5,523878,-0.509065,0.678682,-0.529669,0.719451,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,16,10,55,101635,-0.487627,0.698708,-0.526521,0.722775,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,16,10,55.5,216457,-0.603459,0.581036,-0.560633,0.685690,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,16,10,56,530705,-0.532260,0.656146,-0.534555,0.714251,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,16,10,56.5,66195,-0.636528,0.543710,-0.579243,0.664477,Stand
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,16,10,57.5,352060,-0.530330,0.657670,-0.536380,0.712296,Hit
MentorStrategy_Hit_vs_Stand_H17.csv,MentorStrategy,H17,Hit,Stand,16,10,58,118881,-0.616844,0.565265,-0.567635,0.677791,Stand
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,49,62180,-0.262416,0.885834,-0.251013,0.936992,Stand
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,49.5,314016,-0.249035,0.889344,-0.300131,0.909921,Hit
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,50,53308,-0.275118,0.883566,-0.210588,0.955653,Stand
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,50.5,167524,-0.244801,0.888486,-0.336620,0.886687,Hit
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,51,208834,-0.261356,0.887936,-0.248781,0.938108,Stand
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,52,364185,-0.255417,0.887446,-0.279893,0.921660,Hit
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,53,155631,-0.264228,0.886767,-0.234163,0.945168,Stand
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,53.5,194263,-0.246794,0.887904,-0.315093,0.900716,Hit
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,54.5,283082,-0.254629,0.888630,-0.274564,0.924615,Hit
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,55.5,104314,-0.269321,0.885036,-0.227064,0.948442,Stand
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,56,206214,-0.250318,0.888639,-0.296003,0.912382,Hit
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,57.5,137863,-0.250473,0.888838,-0.297114,0.911723,Hit
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,58,59446,-0.273963,0.884336,-0.204724,0.958088,Stand
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,59,105360,-0.255476,0.887114,-0.282517,0.920184,Hit
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,59.5,60155,-0.268922,0.885689,-0.212468,0.954857,Stand
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,60,120929,-0.255844,0.889377,-0.259483,0.932669,Hit
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,2,60.5,76861,-0.261888,0.887309,-0.255357,0.934793,Stand
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,3,47.5,181128,-0.232300,0.899484,-0.217504,0.952692,Stand
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,3,48,177004,-0.226125,0.897937,-0.275316,0.924201,Hit
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,3,49,69178,-0.237879,0.899613,-0.203649,0.958527,Stand
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,3,49.5,331526,-0.227397,0.898310,-0.263340,0.930652,Hit
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,3,50,62129,-0.258350,0.893564,-0.151443,0.977065,Stand
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,3,50.5,171352,-0.225547,0.895578,-0.301975,0.908811,Hit
MentorStrategy_Hit_vs_Stand_S17.csv,MentorStrategy,S17,Hit,Stand,12,3,51,230685,-0.237675,0.898675,-0.202558,0.958970,Stand
